rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
616,43.36,40,50.0,60.0,8,55.0,其他,juejin,juejin.cn,一个你可能需要的小工具——diff-json-datadiff-json-data...,https://juejin.cn/post/7124587654670188580,可下载资源,模板化与参数化游戏生成,site:juejin.cn data driven game design JSON config,【其他】一个你可能需要的小工具——diff-json-datadiff-json-data... | 来源:juejin | 站点:juejin.cn | 提供:可下载资源 | 相关词:ai | 摘要:npm install -g diff-json-data # or yarn add -global diff-json-data.path 指令后面指定两个能寻找的到 json 文件的路径，使用空格隔开.
617,43.36,40,50.0,60.0,8,55.0,其他,juejin,juejin.cn,微信小程序 使用npm 配置1、进入 project.config.json 2、在 setting...,https://juejin.cn/post/7473686062680211465,可下载资源,模板化与参数化游戏生成,site:juejin.cn data driven game design JSON config,【其他】微信小程序 使用npm 配置1、进入 project.config.json 2、在 setting... | 来源:juejin | 站点:juejin.cn | 提供:可下载资源 | 相关词:ai | 摘要:1、进入 project.config.json 2、在 setting 中配置.
618,43.3,52,40.0,58.0,0,55.0,其他,zhihu,zhuanlan.zhihu.com,第01章理解面向对象设计 - 知乎专栏,https://zhuanlan.zhihu.com/p/1913747314322933052,,Godot游戏设计与GDScript,site:zhihu.com GDScript 游戏 架构 最佳实践,【其他】第01章理解面向对象设计 - 知乎专栏 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:gdscript、游戏 | 摘要:2025年6月5日 · ... 游戏开发架构最佳实践的知识。 学习OOP的基础知识. 当我们谈论编程时 ... GDScript实现属性和方法，以及如何实例化和引用对象。 在下一章中，我们 ...
619,43.12,32,53.0,70.0,6,60.0,教程视频,bilibili,www.bilibili.com,别光玩游戏了，也来试试研发发行游戏，模拟经营城市游戏工作室,https://www.bilibili.com/video/BV1sx4y1Y7Na,教程,游戏手感与核心机制设计,生活模拟 游戏 交互 设计,【教程视频】别光玩游戏了，也来试试研发发行游戏，模拟经营城市游戏工作室 | 来源:bilibili | 站点:www.bilibili.com | 提供:教程 | 相关词:城市、游戏 | 摘要:别光玩游戏了，也来试试研发发行游戏，模拟经营城市游戏工作室 | 播放:19462 弹幕:0
620,43.1,52,40.0,62.0,0,45.0,其他,csdn,blog.csdn.net,边玩边学？这些游戏帮你更好的学习编程，终于不用担心家里不让玩游戏了,https://blog.csdn.net/weixin_43855646/article/details/104031081?ops_request_misc=elastic_search_misc&request_id=f03840f38e76456dafa30125b61ec76d&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-5-104031081-null-null.142^v102^pc_search_result_base6&utm_term=%E7%A0%94%E5%AD%A6%20%E6%B8%B8%E6%88%8F%20%E7%BC%96%E7%A8%8B%20%E4%BD%93%E9%AA%8C%20%E8%AE%BE%E8%AE%A1,,K12教育游戏与展陈,研学 游戏 编程 体验 设计,【其他】边玩边学？这些游戏帮你更好的学习编程，终于不用担心家里不让玩游戏了 | 来源:csdn | 站点:blog.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、ai | 摘要:本文介绍了多款<em>编程</em><em>游戏</em>。如扮演程序员建立猫与人语言翻译系统的<em>游戏</em>，可了解机器学习运作；《角斗机甲》锻炼<em>编程</em>逻辑；还有可通过编写AI玩的战略<em>游戏</em>等。这些<em>游戏</em>以不同形式让玩家在玩中学习<em>编程</em>，部分无需<em>编程</em>经验。
621,43.1,52,40.0,62.0,0,45.0,其他,csdn,blog.csdn.net,3d在线虚拟数字展馆让学员通过游戏化体验接受爱国主义教育,https://blog.csdn.net/vrarvrnew3d/article/details/137240987?ops_request_misc=elastic_search_misc&request_id=0afc04daed24426f9b74a6a3402a624f&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-2-137240987-null-null.142^v102^pc_search_result_base6&utm_term=%E6%B8%B8%E6%88%8F%E5%8C%96%E5%AD%A6%E4%B9%A0%20%E5%B1%95%E9%A6%86%20%E4%BA%92%E5%8A%A8%20%E8%AE%BE%E8%AE%A1,,K12教育游戏与展陈,游戏化学习 展馆 互动 设计,"【其他】3d在线虚拟数字展馆让学员通过游戏化体验接受爱国主义教育 | 来源:csdn | 站点:blog.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:3d、游戏、游戏化 | 摘要:本文介绍了VR虚拟仿真技术在党建馆中的应用，如VR红色虚拟<em>展馆</em>，结合实时<em>互动</em>、全景漫游和教育<em>游戏化</em>，提供沉浸式<em>学习</em>体验，以新颖方式传递爱国主义教育，助力学生理解和传承革命传统。,"
622,42.95,48,40.0,65.0,0,55.0,教程视频,web,gamedevfcups.com,Godot 4: How to shoot in Top Down Game - Game Development,https://gamedevfcups.com/godot-4-how-to-shoot-in-top-down-game/,,Godot游戏设计与GDScript,Godot top down shooter tutorial,"【教程视频】Godot 4: How to shoot in Top Down Game - Game Development | 来源:web | 站点:gamedevfcups.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、game | 摘要:Jan 31, 2023 · Today's topic is how to build a basic shooting system in Godot Engine for Top Down style Games. This will work in Godot version 4 and 3.5."
623,42.95,24,60.0,65.0,20,55.0,教程视频,web,blog.csdn.net,200+有趣的HTML前端游戏项目合集（5月17...,https://blog.csdn.net/qq_44273429/article/details/137224397,技术文档|教程,游戏手感与核心机制设计,休闲小游戏 核心循环 设计,【教程视频】200+有趣的HTML前端游戏项目合集（5月17... | 来源:web | 站点:blog.csdn.net | 提供:技术文档、教程 | 相关词:游戏、小游戏 | 摘要:html5休闲游戏《森林协奏曲》.Java核心知识点整理 付费 96篇. 技术副业实战：从0到1的变现指南 付费 3篇. python核心知识点整理 45篇. 100个摸鱼小游戏 16篇.
624,42.95,48,40.0,65.0,0,55.0,其他,web,m.xuezhen100.com,m.xuezhen100.com/news/101.html,https://m.xuezhen100.com/news/101.html,,游戏手感与核心机制设计,推理解谜 游戏 关卡 设计,【其他】m.xuezhen100.com/news/101.html | 来源:web | 站点:m.xuezhen100.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、关卡 | 摘要:游戏的关卡设计充满挑战性，需要玩家通过破解谜题、收集线索、进行推理和观察来成功逃脱。首先，我们将概述游戏的关卡设计和玩法机制，然后深入分析每一大类解谜技巧，最后总结出如何在不同的关卡中应对各种难度。
625,42.95,48,40.0,65.0,0,55.0,其他,web,www.fysygl.com,fysygl.com/news/2.html,https://www.fysygl.com/news/2.html,,游戏手感与核心机制设计,推理解谜 游戏 关卡 设计,【其他】fysygl.com/news/2.html | 来源:web | 站点:www.fysygl.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、关卡 | 摘要:游戏的关卡设计充满挑战性，需要玩家通过破解谜题、收集线索、进行推理和观察来成功逃脱。首先，我们将概述游戏的关卡设计和玩法机制，然后深入分析每一大类解谜技巧，最后总结出如何在不同的关卡中应对各种难度。
626,42.95,48,40.0,65.0,0,55.0,教程视频,web,www.creativebloq.com,Godot Engine: everything you need to know about the... | Creative Bloq,https://www.creativebloq.com/features/godot-everything-you-need-to-know,,模板化与参数化游戏生成,roguelike data driven design godot,【教程视频】Godot Engine: everything you need to know about the... | Creative Bloq | 来源:web | 站点:www.creativebloq.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、game | 摘要:Scene-driven design: Godot Engine provides a set of nodes that can be used to create complex and reusable scenes. Game mechanics are driven by the addition of scripts. Composition and node hierarchies
627,42.86,40,50.0,62.0,8,45.0,其他,csdn,download.csdn.net,lifegame:用canvas和js制作的生活游戏,https://download.csdn.net/download/weixin_42101164/19956459?ops_request_misc=elastic_search_misc&request_id=8336b31778a347999001f1133919d650&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-6-19956459-null-null.142^v102^pc_search_result_base9&utm_term=%E7%94%9F%E6%B4%BB%E6%A8%A1%E6%8B%9F%20%E6%B8%B8%E6%88%8F%20%E4%BA%A4%E4%BA%92%20%E8%AE%BE%E8%AE%A1,可下载资源,游戏手感与核心机制设计,生活模拟 游戏 交互 设计,【其他】lifegame:用canvas和js制作的生活游戏 | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:游戏、game | 摘要:开发者需要<em>设计</em>一套规则来<em>模拟</em>角色的行为、环境的变化以及各种可能的事件。这通常涉及到数据结构的<em>设计</em>，比如使用对象来表示角色、物品、地点等，并维护它们之间的关系。
628,42.72,44,40.0,60.0,16,55.0,三维模型,juejin,juejin.cn,juejin.cn/post/7340109700766974004,https://juejin.cn/post/7340109700766974004,模型,AI辅助游戏创作与智能体,site:juejin.cn 大模型 辅助 游戏制作 工作流,【三维模型】juejin.cn/post/7340109700766974004 | 来源:juejin | 站点:juejin.cn | 提供:模型 | 相关词:游戏、ai | 摘要:让大语言模型承担游戏主持人的角色，用更生动的语言引导用户进行下一步，调用工作流（workflow）执行选择后的结果。 说在前面.可以看一下我在页面配置了哪些东西。 其实就只有最左侧的人设编排、工作流和开场白。
629,42.72,44,40.0,60.0,16,55.0,三维模型,juejin,juejin.cn,专业游戏AI...,https://juejin.cn/post/7548029868463931407,模型,AI辅助游戏创作与智能体,site:juejin.cn 大模型 辅助 游戏制作 工作流,【三维模型】专业游戏AI... | 来源:juejin | 站点:juejin.cn | 提供:模型 | 相关词:游戏、ai | 摘要:简单来说，VISVISE包含一整套AI工具，分为动画制作、模型制作、数字资产管理、智能NPC四大管线，覆盖游戏美术开发全流程，重点在于辅助游戏美术完成那些重复、
630,42.62,48,40.0,58.0,6,55.0,其他,zhihu,www.zhihu.com,What are some reliable server rental platforms?-zhihu - 知乎,https://www.zhihu.com/en/answer/1667655113,涉及授权/版权,游戏手感与核心机制设计,site:zhihu.com game feel juice platformer movement,"【其他】What are some reliable server rental platforms?-zhihu - 知乎 | 来源:zhihu | 站点:www.zhihu.com | 提供:涉及授权/版权 | 相关词:game、juice | 摘要:Since stability is the goal, consider large platforms, after all, small platforms may actually run away with the money or simply ignore your server stability."
631,42.5,48,40.0,62.0,0,55.0,教程视频,csdn,wenku.csdn.net,csdn,https://wenku.csdn.net/answer/11xst439mt?ops_request_misc=elastic_search_misc&request_id=d8441a2571c04c759883be59e673eeb0&biz_id=&utm_medium=distribute.pc_search_result.none-task-chatgpt-2~all~ElasticSearch~search_v2-4-11xst439mt-null-null.142^v102^pc_search_result_base4&utm_term=site%3Acsdn.net%20AI%20%E6%B8%B8%E6%88%8F%E5%BC%80%E5%8F%91%20Godot,,AI辅助游戏创作与智能体,site:csdn.net AI 游戏开发 Godot,【教程视频】csdn | 来源:csdn | 站点:wenku.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:csdn | 摘要:本文介绍了如何在<em>CSDN</em>上高效查找技术文章和资源。首先，通过搜索引擎优化查询，使用特定关键词和<em>site</em>限定条件快速定位相关内容。其次，利用<em>CSDN</em>内置搜索功能，按类别筛选并细化检索范围。此外，浏览分类专栏与标签体系，关注优质创作者及其动态更新也是获取高质量技术内容的有效途径。
632,42.5,48,40.0,62.0,0,55.0,其他,csdn,,无线网络优化策略：网络管理员的高级攻略,?ops_request_misc=elastic_search_misc&request_id=fb63a1c0472440e4a399668c981b52d5&biz_id=&utm_medium=distribute.pc_search_result.none-task-wenku_aigc_column-2~all~ElasticSearch~search_v2-5-7asopju9xn-null-null.142^v102^pc_search_result_base1&utm_term=site%3Ajuejin.cn%20AI%20%E7%94%9F%E6%88%90%20%E5%B0%8F%E6%B8%B8%E6%88%8F,,AI辅助游戏创作与智能体,site:juejin.cn AI 生成 小游戏,【其他】无线网络优化策略：网络管理员的高级攻略 | 来源:csdn | 站点:未知 | 提供:未检测到明确资源类型（建议人工打开确认）
633,42.5,48,40.0,62.0,0,55.0,其他,csdn,,Python函数与模块秘籍：构建可重用代码的艺术,?ops_request_misc=elastic_search_misc&request_id=fb63a1c0472440e4a399668c981b52d5&biz_id=&utm_medium=distribute.pc_search_result.none-task-wenku_aigc_column-2~all~ElasticSearch~search_v2-6-1b4h5eyp0v-null-null.142^v102^pc_search_result_base1&utm_term=site%3Ajuejin.cn%20AI%20%E7%94%9F%E6%88%90%20%E5%B0%8F%E6%B8%B8%E6%88%8F,,AI辅助游戏创作与智能体,site:juejin.cn AI 生成 小游戏,【其他】Python函数与模块秘籍：构建可重用代码的艺术 | 来源:csdn | 站点:未知 | 提供:未检测到明确资源类型（建议人工打开确认） | 摘要:![Python函数与模块秘籍<em>：</em>构建可重用代码的艺术](https<em>:</em>//p6-<em>juejin</em><em>.</em>byteimg<em>.</em>com/tos-<em>cn</em>-i-k3u1fbpfcp/b9decda53cfc4086b181adfadf420819~tplv-k3u1fbpfcp-watermark<em>.</em>
634,42.5,48,40.0,62.0,0,55.0,教程视频,csdn,wenku.csdn.net,Google语法PPT,https://wenku.csdn.net/answer/c40d95e39eb5408db62a7cc21bc8da24?ops_request_misc=elastic_search_misc&request_id=0e3453afe12044bf8b7eeaf73168ee0e&biz_id=&utm_medium=distribute.pc_search_result.none-task-chatgpt-2~all~ElasticSearch~search_v2-2-c40d95e39eb5408db62a7cc21bc8da24-null-null.142^v102^pc_search_result_base1&utm_term=site%3Abilibili.com%20AI%20%E5%81%9A%E6%B8%B8%E6%88%8F%20%E6%95%99%E7%A8%8B,,AI辅助游戏创作与智能体,site:bilibili.com AI 做游戏 教程,【教程视频】Google语法PPT | 来源:csdn | 站点:wenku.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认） | 摘要:本文介绍了Google搜索的基础语法，包括关键词搜索、引号搜索、排除搜索、特定网站搜索以及特定文件类型搜索等技巧，帮助用户更高效地利用搜索引擎。
635,42.5,48,40.0,62.0,0,55.0,教程视频,csdn,wenku.csdn.net,帮我找一些人工智能领域的Q1期刊的论文翻译与讲解,https://wenku.csdn.net/answer/8379fin1fw?ops_request_misc=elastic_search_misc&request_id=0e3453afe12044bf8b7eeaf73168ee0e&biz_id=&utm_medium=distribute.pc_search_result.none-task-chatgpt-2~all~ElasticSearch~search_v2-5-8379fin1fw-null-null.142^v102^pc_search_result_base1&utm_term=site%3Abilibili.com%20AI%20%E5%81%9A%E6%B8%B8%E6%88%8F%20%E6%95%99%E7%A8%8B,,AI辅助游戏创作与智能体,site:bilibili.com AI 做游戏 教程,【教程视频】帮我找一些人工智能领域的Q1期刊的论文翻译与讲解 | 来源:csdn | 站点:wenku.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认）
